,SID,EID,Mag,Rjb,logRjb,logVS_30,H,FM,T0.000S,T0.010S,T0.020S,T0.022S,T0.025S,T0.029S,T0.030S,T0.032S,T0.035S,T0.036S,T0.040S,T0.042S,T0.044S,T0.045S,T0.046S,T0.048S,T0.050S,T0.055S,T0.060S,T0.065S,T0.067S,T0.070S,T0.075S,T0.080S,T0.085S,T0.090S,T0.095S,T0.100S,T0.110S,T0.120S,T0.130S,T0.133S,T0.140S,T0.150S,T0.160S,T0.170S,T0.180S,T0.190S,T0.200S,T0.220S,T0.240S,T0.250S,T0.260S,T0.280S,T0.290S,T0.300S,T0.320S,T0.340S,T0.350S,T0.360S,T0.380S,T0.400S,T0.420S,T0.440S,T0.450S,T0.460S,T0.480S,T0.500S,T0.550S,T0.600S,T0.650S,T0.667S,T0.700S,T0.750S,T0.800S,T0.850S,T0.900S,T0.950S,T1.000S,T1.100S,T1.200S,T1.300S,T1.400S,T1.500S,T1.600S,T1.700S,T1.800S,T1.900S,T2.000S,T2.200S,T2.400S,T2.500S,T2.600S,T2.800S,T3.000S,T3.200S,T3.400S,T3.500S,T3.600S,T3.800S,T4.000S,T4.200S,T4.400S,T4.600S,T4.800S,T5.000S,T5.500S,T6.000S,T6.500S,T7.000S,T7.500S,T8.000S,T8.500S,T9.000S,T9.500S,T10.000S,T11.000S,T12.000S,T13.000S,T14.000S,T15.000S,T20.000S
2109.0,169.0,1210.0,7.899999968532912,140.7200008925007,4.946772107147512,5.825026171065304,8.902699989637313,-3.5768972006522404e-08,0.0029904056004729823,-0.04563558348439052,-0.045727572294231,-0.04543477608581975,-0.04503004601459771,-0.045802220079884375,-0.04576186823093133,-0.045624302518614886,-0.04624374163327749,-0.0458682997171056,-0.046681119810071815,-0.047033695437720825,-0.047214385977318696,-0.04692289990673157,-0.04705896301191256,-0.048370298938107355,-0.05019492316094417,-0.05137977082334597,-0.04998338481342508,-0.053550851851756794,-0.05308206652998212,-0.05375132318707733,-0.05687604364467595,-0.057288248659246456,-0.06285784917178311,-0.06782014723736256,-0.0744854607417596,-0.08317028782847817,-0.0859106708337386,-0.10668633892161164,-0.10986544813984943,-0.11184431502577431,-0.11614269809401809,-0.11811358585000285,-0.11962892119461496,-0.11548214338666428,-0.10431829518709036,-0.11305136820080622,-0.10702832909114463,-0.09338341773700863,-0.11478330417499466,-0.1171044506670185,-0.12124242832756621,-0.13021171475232027,-0.13914724016735275,-0.15215462576878444,-0.16644360089127366,-0.17615520380030777,-0.1868532504968405,-0.18812815709853967,-0.19194070730084964,-0.15750288527255166,-0.15343387264412622,-0.1355964065217815,-0.13054805564882563,-0.12040869028137148,-0.10400731101437899,-0.09891792588471576,-0.08931021992444285,-0.07842294160194564,-0.06718876895459913,-0.06644593678795957,-0.07662150360291552,-0.059422556458532026,-0.03406450811305864,-0.02420095733993293,-0.01864940226684267,-0.016842854385200095,-0.018764337942423555,-0.014806811971963981,-0.016103771342541786,-0.016721869311386445,-0.01971064982113014,-0.019962073927476304,-0.01963086701941085,-0.018417345276547127,-0.02057462295681428,-0.017165377430071307,-0.015308029134404558,-0.014916501369248845,-0.01425593353611323,-0.013986557779966179,-0.01459067961640474,-0.017086769006597585,-0.01853447344145099,-0.016397161719111614,-0.013265870607626396,-0.012290536496231377,-0.011768865455623423,-0.010672747172706875,-0.009561713296409773,-0.009929944390902782,-0.011177308118453569,-0.010657915337693238,-0.00986579831131932,-0.008601661605280544,-0.007475968529270477,-0.006734402297189275,-0.004843939350007239,-0.0034688277384908386,-0.0026623036062884274,-0.002084445784575601,-0.0020376384800539584,-0.0018192851175265834,-0.00164962062036904,-0.0014533021461167618,-0.0016054921570089545,-0.0017161932264951483,-0.0017030436378583072,-0.0014197660986763328,-0.0011483739385611108,-0.0005554907533275268
2217.0,171.0,739.0,5.899999991095265,49.64999946662294,3.9049983954653777,5.882542145723371,7.9999998917906,2.0000000364422417,0.0011147417970484416,-0.018214679899737567,-0.01821453248846812,-0.018241345232285006,-0.018560939582886633,-0.018652368868154086,-0.018651231415758796,-0.018702794280439108,-0.01862240086128189,-0.018759885536347724,-0.01887106516916135,-0.018146512889210827,-0.018227495646324168,-0.01815109550513983,-0.018016969711621172,-0.017882734930749464,-0.018627757550536896,-0.020212555646098525,-0.02071773053620317,-0.022753392659394158,-0.024593119479766452,-0.026078761417371057,-0.03035048081017347,-0.030804470016390348,-0.03136629565768745,-0.0313777995069762,-0.029307452352601703,-0.031099646319880214,-0.037254574252374044,-0.043060102632911386,-0.04567235619774805,-0.04692357856906513,-0.047936212019103995,-0.043656967494141385,-0.03970355679749344,-0.04345561866349802,-0.04897969145142127,-0.04848730999895991,-0.05016937886559961,-0.053078365687882795,-0.06359310927043271,-0.06181329337066238,-0.060112369163296674,-0.05619781723018798,-0.056529085030998384,-0.05311321183734195,-0.03615962467823882,-0.028570403220512852,-0.028393737697759876,-0.027988042698411552,-0.027058403960968546,-0.027607669761202817,-0.03233211438163182,-0.031088570229149813,-0.029476549612298363,-0.028222910356877826,-0.027914529428253038,-0.030249953653284423,-0.038420321590280214,-0.04505144057464014,-0.03698557093185783,-0.035690759298700234,-0.032005691829387915,-0.021537901425650523,-0.015602613682559888,-0.012943463645122102,-0.014021824317505937,-0.013837277901333777,-0.012852390462552658,-0.011403960998598169,-0.009176572831007892,-0.006559060573581421,-0.005782286376036579,-0.005480574845378292,-0.0051493812434808515,-0.005430357579514612,-0.005413161797777073,-0.005238202184259692,-0.00446983531115371,-0.0036856810233234357,-0.004132517080413005,-0.004065546169904007,-0.00365030572906352,-0.0033515048826589866,-0.0028208402402386036,-0.0021600629586048747,-0.0017668664451321089,-0.0016732331776328742,-0.0015927153660734977,-0.0013218651299886463,-0.001012419979454256,-0.0008226062256625412,-0.0006492782140858328,-0.000539473004141176,-0.00047552873194446014,-0.00041361324258248477,-0.00029946230790274997,-0.0002421974288807481,-0.00019334958951560557,-0.0001559417896199055,-0.00012976764763368508,-0.00010891708790194707,-9.215048680050834e-05,-7.904903601777144e-05,-6.873037017869529e-05,-6.025237134167322e-05,-4.6531824533821135e-05,-3.6459196005903136e-05,-2.9274171398995316e-05,-2.392298984881822e-05,-1.963302612633095e-05,-7.045026389460954e-06
2309.0,171.0,946.0,5.899999991095265,125.08999966428502,4.829033449633474,5.334601103034445,7.9999998917906,2.0000000364422417,0.00027437619698183335,-0.011425885973028646,-0.011438737045727175,-0.011441599055062328,-0.011445235000738154,-0.01143248676236992,-0.01143221685503129,-0.011444754342222684,-0.011472977093952457,-0.011480192361016597,-0.011468672610968539,-0.011491435486088919,-0.011493290893305001,-0.011496361108159263,-0.011498063771492551,-0.0114974895989576,-0.011535186919714615,-0.011584402877844483,-0.011579719200720866,-0.011644837845778029,-0.011649577751171787,-0.011639303771596563,-0.011610458683795063,-0.011661225618483139,-0.011781053842570824,-0.011853177854210578,-0.011969680284729103,-0.012081793448563688,-0.012172514835590634,-0.012427383347513631,-0.013258622936969798,-0.013703314105884096,-0.014166594041962483,-0.015497942489709806,-0.016614003887444034,-0.017060545125023613,-0.02046173386572135,-0.020516290421617733,-0.020766748355278076,-0.02111276958454059,-0.021448990758350484,-0.02186389554440963,-0.02336392199374767,-0.030350355359589527,-0.03372250245068802,-0.03705368965955278,-0.04064375678255691,-0.04695132383764636,-0.04296192472009712,-0.04249797911652412,-0.04237189286348592,-0.036620080818210686,-0.03631811943683084,-0.032617030498876036,-0.030453584854257667,-0.0295823530389608,-0.032391735553937526,-0.0312677705766587,-0.029455257885742166,-0.030713521899522433,-0.03321288404528802,-0.03502112914266008,-0.033809127608549185,-0.03303613546783555,-0.041699109404675354,-0.038296887105514876,-0.03610800716761395,-0.031748512717675176,-0.031722060425037335,-0.02299064741147672,-0.02232752758289884,-0.027361266766423642,-0.02570208249831702,-0.02339227479428725,-0.018377590516542235,-0.017843501305914087,-0.018422433653805928,-0.01574274043176,-0.016139639648021894,-0.01244620583095865,-0.0110684217045236,-0.007966241999288276,-0.006664517769482079,-0.004982704735723694,-0.004027616759759306,-0.0033848508387929696,-0.0032039828051710633,-0.0030485037077133893,-0.002800061683434247,-0.002130860321686746,-0.0017844889718291147,-0.001569713402614381,-0.0013688031426088625,-0.001189124679266293,-0.0010414516028882902,-0.0009287861833158659,-0.0007326293766083436,-0.0005682049044875704,-0.0004588121511842798,-0.00039140517721861234,-0.0003531922519351805,-0.00030897092948032066,-0.00025881774238577704,-0.00021937797416910317,-0.00018935938897897655,-0.0001680091147816652,-0.000136172439350044,-0.00011301666785377827,-9.690089186240326e-05,-8.27849367276246e-05,-7.056026874502306e-05,-3.7652472816321724e-05
2357.0,171.0,1010.0,5.899999991095265,69.76000105252098,4.245060781899039,6.192812288035045,7.9999998917906,2.0000000364422417,0.0004220864736049885,-0.019858008773465448,-0.019956506696262782,-0.020020259002877443,-0.02003248090221576,-0.020108109881391556,-0.020111183217619653,-0.020137796515966148,-0.019989604408642506,-0.019934804947968877,-0.0198817708423013,-0.020119840043156905,-0.02039153912018018,-0.020539419615807623,-0.020594600373092933,-0.020708243733089316,-0.020658552749905443,-0.020536118566522855,-0.020646535648569535,-0.022064507474472438,-0.02282719692594651,-0.024296437027348954,-0.024513587907789132,-0.025886552490317537,-0.028553747914872588,-0.028378954371643648,-0.02994362753460764,-0.03414658335159758,-0.04708289385865963,-0.05110877717380961,-0.04558413980253702,-0.04366671346839142,-0.04683010000382442,-0.04423924062859889,-0.044871976320621586,-0.050030405319175505,-0.04197344684170139,-0.03875317914443445,-0.03523841798237806,-0.03311129804928576,-0.03848315958238284,-0.03903882149437251,-0.039300150708090016,-0.04694041575276942,-0.04571082078864246,-0.0456732141258151,-0.05323731008055564,-0.0566304375679539,-0.0561038595234248,-0.05616617209487751,-0.060686612045995535,-0.05477820496189708,-0.05403763561386879,-0.05735914483433601,-0.05526571022438043,-0.0545352472579551,-0.0528052793785763,-0.0474368162257992,-0.03984009565972023,-0.03847242333965417,-0.035978291394542575,-0.035510667780635136,-0.031857617385900754,-0.029085968997908898,-0.027972003445192677,-0.03458733812162713,-0.03805903485503756,-0.03446679742404323,-0.028233491801713882,-0.02962048195538682,-0.02349128368528988,-0.017768320296956974,-0.01763273313953431,-0.017646896274451655,-0.014868173026951087,-0.012839240723836085,-0.011064497195823681,-0.01148733737796025,-0.009948348217334894,-0.010427754015052451,-0.010120541575292297,-0.009937132093193699,-0.009034496544081515,-0.008318663997837483,-0.006936694377693021,-0.00561815571953103,-0.004730681106003477,-0.004307704757045262,-0.003862329377488461,-0.0030691987294893374,-0.002422746737079397,-0.001915471001546899,-0.001543838994819392,-0.0012789017142521397,-0.0010786338338616517,-0.0009451063489549463,-0.0007289988131391393,-0.0005715998410049372,-0.00045674482549759907,-0.00037663023298827877,-0.00032281464852238655,-0.00028445991261064155,-0.0002475530976210275,-0.00021436802697484704,-0.00018896362127753392,-0.00017050161164857073,-0.00014007874568684799,-0.00011263053264725,-9.295308023434495e-05,-8.014439621963983e-05,-7.082527767921103e-05,-3.606287543498374e-05
2387.0,171.0,1043.0,5.899999991095265,30.06000114985765,3.4031953905610344,6.350920622206495,7.9999998917906,2.0000000364422417,0.0011154321165264673,-0.17607249743451459,-0.1775875109008269,-0.17767490867566169,-0.17871335143722888,-0.18200679952968543,-0.18074847485406137,-0.1788158049471874,-0.18171819291025615,-0.18030636560580746,-0.18010432798427867,-0.1830695146382764,-0.18456734285054077,-0.18570459931977504,-0.1876628441066874,-0.18913732738021147,-0.19327311525189814,-0.18909363531154225,-0.2144669931624711,-0.226204570467129,-0.24000819127518278,-0.24818591760608028,-0.2581165937980015,-0.27745678769199134,-0.2543981838848749,-0.2524156688662204,-0.23932937877607,-0.26047577108916975,-0.2674164387942063,-0.2491848035655475,-0.2375660954244676,-0.25088313926585754,-0.26438066479776257,-0.2932452455846793,-0.31618354092370143,-0.3223722191806452,-0.3311725093053697,-0.3161137195580182,-0.29218121128427293,-0.3027647133454015,-0.2973390138198048,-0.2938086290145549,-0.3231776654845494,-0.3898337201148316,-0.40060902235918955,-0.41315724719707203,-0.37985823273798824,-0.2898859107386285,-0.27579587542508277,-0.273507411724744,-0.289036353410437,-0.28693053615633446,-0.22953982845179438,-0.19790976892900453,-0.19527954711562956,-0.2022359778794128,-0.22900871724262092,-0.23530918956809957,-0.21058146658491314,-0.21587508321226725,-0.2607804400392533,-0.27234018557016854,-0.2776109288512608,-0.306199491534533,-0.33470597310368,-0.33888874326582724,-0.3098635042491237,-0.2800256413970518,-0.255498902283859,-0.19368199089467347,-0.1494709338404419,-0.11171938724570661,-0.08604915097073748,-0.06556642478331719,-0.051380021063550545,-0.046643118454576846,-0.0379000302960382,-0.030425730826717984,-0.026456904946678027,-0.021292507497467035,-0.018268149673599108,-0.01677812691489402,-0.015254667540177309,-0.012241757895433343,-0.011458044148564306,-0.010681087944909679,-0.009630095753140807,-0.009043537137595013,-0.008432601788532107,-0.007255439970585135,-0.006277201768705503,-0.005536757037484144,-0.00489166273273877,-0.004336588798741372,-0.0038614349986470105,-0.0034562187931362533,-0.0027567946442481218,-0.002235062029002562,-0.0018529875477922195,-0.0015639551820484925,-0.0013404199301155395,-0.001162710774607279,-0.0010182948953840344,-0.0008989203694641301,-0.0007993235511585103,-0.0007157134350236211,-0.0005840111375226276,-0.00048558969117446426,-0.00041029076959771504,-0.0003513068712733496,-0.0003041459619373487,-0.0001665472245599455
2487.0,172.0,674.0,6.200000030423873,107.23000000959868,4.674976068360467,5.413519278088205,7.800000023487651,2.0000000364422417,0.0004679892729426697,-0.016423989603785417,-0.0165239584662767,-0.01659789415704946,-0.016657341448008522,-0.016774026972924284,-0.0167429604536142,-0.01676933959821985,-0.016941679300232798,-0.0169692156850405,-0.017125334039330056,-0.01702383268239241,-0.017327704098377517,-0.01747346093976625,-0.017539163146140437,-0.01756394781171027,-0.01772584291382875,-0.018039824109335214,-0.018338530707367056,-0.018547284901115877,-0.01885426484640594,-0.019414826944502906,-0.020523876103357076,-0.021083886847430604,-0.022870835927685917,-0.023992161619990456,-0.024662488141250993,-0.02542621589389672,-0.02751355885912515,-0.030563862501250195,-0.03562890614324934,-0.03599699682485703,-0.03931417871551352,-0.03523691420457625,-0.03429777364504097,-0.03451934194582256,-0.03732810621642986,-0.041660534176783094,-0.03927187266578543,-0.036886316337657606,-0.0471082390373052,-0.050209128278720434,-0.04929419998120464,-0.03869733129006669,-0.033356569694156804,-0.0315162956931279,-0.03170728601674975,-0.027670886427476837,-0.0256808594000837,-0.02571622226279986,-0.024430319625538013,-0.024399131578312812,-0.025826769477253795,-0.025831225228698913,-0.02655112747674178,-0.027164377747402213,-0.026386067044998032,-0.02451522649772317,-0.032430215585741995,-0.028658159287864488,-0.03453208472116104,-0.03619052336135935,-0.03708537390007781,-0.03954621971642839,-0.03454886790280998,-0.035792651907428835,-0.03808924836960371,-0.04446971801914206,-0.04912051759789481,-0.05619256165504399,-0.06107365270261225,-0.049138261002865176,-0.037857148254157195,-0.02982050675867997,-0.02523281321925253,-0.028587011013532723,-0.0302194534578197,-0.02709731116180178,-0.02761569671153689,-0.027938312169427573,-0.028526172659511538,-0.029694407714285092,-0.02859540777694075,-0.022218644865592874,-0.019343451158326228,-0.018045602674179394,-0.016006646516639987,-0.014885422711752926,-0.014260007235214896,-0.012661640330853235,-0.01236745794388976,-0.01396442681141938,-0.014511551025528797,-0.014049919373977168,-0.014748614451465095,-0.014914707478275203,-0.011269721113673024,-0.010347930994474362,-0.008906736392856463,-0.006910123966178819,-0.005810603879038632,-0.004678795573958065,-0.004068120968553902,-0.003513401348203639,-0.0034437560825722967,-0.003276202226685081,-0.0028198256519211913,-0.002318765860975405,-0.0017707913554478021,-0.0014397519961638955,-0.0012222843939396432,-0.0004915288935162312
2616.0,172.0,1035.0,6.200000030423873,57.98999812506723,4.060270581202616,6.470365959008921,7.800000023487651,2.0000000364422417,0.00048361256772828194,-0.04118521512721476,-0.04125320959040607,-0.04124443775056791,-0.041337469183444,-0.0416380048452138,-0.04187260647988385,-0.042217001324867186,-0.0423098444317896,-0.042058031511640344,-0.04320114433727163,-0.043529732072233464,-0.04372072250059729,-0.04379739625656488,-0.043907449893128114,-0.04472121047211812,-0.046355124370586615,-0.049999597652726574,-0.049459338262784924,-0.05096701593977917,-0.05409029299997632,-0.05672325548564622,-0.06143985168699119,-0.06799246501950068,-0.07234914196801435,-0.08179308690504809,-0.08850383847178642,-0.09066530330802218,-0.08519086755760379,-0.0750210888019104,-0.07650384729883597,-0.07941566330409894,-0.08709990288148746,-0.09856799616887651,-0.1107848076708048,-0.12865066428126987,-0.13481522122613537,-0.13510957439147148,-0.12605057234057884,-0.08787245825040912,-0.07137573604955508,-0.07292309100748039,-0.07004837972114292,-0.06765847135662287,-0.07345937907079153,-0.08133311636189801,-0.08981385386702176,-0.0955492844634825,-0.09775346135801644,-0.09261609377486356,-0.0900918811596735,-0.08524252962927217,-0.09247265114215575,-0.11044877072637127,-0.11448576190158904,-0.11924908448263058,-0.10834692622569575,-0.0928212183942956,-0.07499508803384738,-0.08309531650484078,-0.10074906698931367,-0.10832204599255214,-0.11751184824960761,-0.10983444204940146,-0.12057526904832436,-0.12281101164069107,-0.10910517567620795,-0.11589092567836146,-0.10862798420751064,-0.08006419082973885,-0.0955172125513506,-0.1044881408182056,-0.0818874442085008,-0.06741196108798206,-0.05293053725691707,-0.05133266819333823,-0.052608729651321816,-0.055005357988430245,-0.056242968163454275,-0.05246885205547235,-0.05617736055538135,-0.05470249990190842,-0.053476140102094866,-0.049646855780964845,-0.047250098287567315,-0.04444873393146333,-0.03879925175293371,-0.03601114798927466,-0.034930835762076486,-0.02974667958244069,-0.02528982502444998,-0.024520514334425845,-0.026961938870180654,-0.027080149851129616,-0.027852182790294673,-0.028180958750216704,-0.0282154593594091,-0.025874542187559548,-0.023416362270933352,-0.021244007091107808,-0.018768529197157515,-0.01684596185944696,-0.014409327131706446,-0.01228464008746202,-0.010961911599731844,-0.009692349788549725,-0.007153348359182901,-0.005000969436184594,-0.004047934085434757,-0.003261056248683758,-0.0026186455887845248,-0.0010799880958912867
2622.0,172.0,1041.0,6.200000030423873,21.180005006776,3.053057385339927,6.148767393148747,7.800000023487651,2.0000000364422417,0.00610830993624804,-0.3069498261503459,-0.3223861790867724,-0.33100294792675916,-0.3366355034016834,-0.3642003171467982,-0.3638036601800486,-0.3599176468789843,-0.3514655430888488,-0.3643907862260966,-0.38425192402110975,-0.37821900188981133,-0.3686570140313314,-0.3690272060287037,-0.36984071205760627,-0.36629873596157636,-0.3437152324698929,-0.369300487787643,-0.4027962932219976,-0.4190931651003973,-0.428610960900027,-0.46773178767422263,-0.5340047516810251,-0.563054352648896,-0.6203171436278767,-0.662078339915582,-0.6571124971116102,-0.7433219194461451,-0.7973981736184659,-0.7309974261054867,-0.8982273460383168,-0.9955258259248035,-1.3415918832873004,-1.4100969468793154,-1.2469848282130778,-1.2126532205827023,-1.0129915310128543,-0.8154228804009961,-0.7625595388164148,-0.8599846372861714,-0.7689792987922519,-0.6582130735153628,-0.5483017990307477,-0.42140682547834685,-0.40277421000851016,-0.37953684925290765,-0.33304125828530323,-0.2951735388734887,-0.2904910317297516,-0.28462299858392126,-0.2812470906074392,-0.24276827489394467,-0.20278029544166343,-0.19874512933252542,-0.19287677793052557,-0.18519634642593333,-0.1516592874898881,-0.14524658430865614,-0.17879372013372638,-0.19340662698751548,-0.16908461649725157,-0.16428508143705647,-0.16527905596965864,-0.1464348301684182,-0.14837666716952244,-0.12685813882317312,-0.11293308270391225,-0.09432171457286208,-0.08130149647057705,-0.0697596020859785,-0.07804128391809917,-0.07572348541697632,-0.07023847362784665,-0.06150500308703327,-0.056044184235876204,-0.050235441595009,-0.045154714916241054,-0.04182784941309993,-0.03857126476881755,-0.03377341898307068,-0.03247950530809611,-0.029815510737749792,-0.026786797303110267,-0.02492261519476501,-0.020823949011748482,-0.017685459771357524,-0.01636217216288105,-0.015840024051406054,-0.015352937768416954,-0.016420882843567672,-0.016755273059019048,-0.016681676143961453,-0.017926454359201482,-0.01787494876268909,-0.018033766045600752,-0.017357242212324965,-0.01467756578807585,-0.012735713133800008,-0.011124331332047899,-0.009621013217798523,-0.008366715852455596,-0.007258548681953866,-0.006085354293311972,-0.005028708974707939,-0.004230974585697166,-0.0037499373169128224,-0.0030056879216508016,-0.0024263772503335247,-0.001964866550284846,-0.0015924163224509166,-0.0012963634585089832,-0.000547508739975878
2665.0,172.0,1097.0,6.200000030423873,74.56000080597333,4.31160416991073,6.183323812184136,7.800000023487651,2.0000000364422417,0.0002166279010584498,-0.008100648851478537,-0.008113124486601796,-0.00813283533304066,-0.008173803159189525,-0.008174666556512238,-0.008187016271357653,-0.0081969624276035,-0.008190247947597332,-0.008205313084523323,-0.00823026481805904,-0.008236086916416458,-0.008298851896989732,-0.008276806605523204,-0.008223661308203081,-0.008165115732546933,-0.008150023237804952,-0.008308287316683982,-0.008439289497319613,-0.00863773726585035,-0.00857248702167764,-0.008564321872806578,-0.00905066732022026,-0.008726554340105509,-0.00876048151700876,-0.008949513241520882,-0.008960612536716832,-0.00871096501631894,-0.008647992650632055,-0.009513584120636671,-0.009165645221892109,-0.00926669177077122,-0.010457919092458115,-0.010683366462981509,-0.010325084898666664,-0.01081347200642637,-0.01096549015718333,-0.01111533320150364,-0.010569414900802031,-0.0106587825772673,-0.013065248096796645,-0.014552050219527133,-0.015067024668287864,-0.017261205665592944,-0.01775228970094471,-0.017754817097527013,-0.019043115258077878,-0.02173200836262452,-0.022335893096538828,-0.023383406923527913,-0.020910241782843,-0.018215257052228786,-0.016873485352548057,-0.014702982711323429,-0.014608793825435288,-0.014916849479234353,-0.01607341544103258,-0.01743638384890131,-0.01809043292212002,-0.013573925960139146,-0.016724464772128862,-0.017355391534720346,-0.0172244579583458,-0.013845584044517264,-0.012081104061040102,-0.011326884956418374,-0.010890671974208956,-0.0121264170547981,-0.013495206821958605,-0.014286767275098382,-0.013183874094412556,-0.012734696807153698,-0.011383320542641576,-0.011553144503255673,-0.01289623334802027,-0.013969338851759758,-0.015325321435953993,-0.016101175446856558,-0.015383776221503984,-0.012159678442960668,-0.011381840539872361,-0.011230839190921719,-0.010552784673543888,-0.009481191702935132,-0.008995885642023095,-0.0073921965162845145,-0.006147418722593431,-0.005648305282177157,-0.00537589981046237,-0.0049467927505678425,-0.004277666295831916,-0.004137200361638123,-0.004239382762558272,-0.004182306845519851,-0.004132169767504212,-0.004179071250798578,-0.003698167800885931,-0.003067134351197196,-0.0025683233776403968,-0.0020627848010146025,-0.002018661271901402,-0.001937286979063504,-0.0018290898472895967,-0.001512591903036167,-0.0013299110431497787,-0.0011517613417095108,-0.0008437587203599139,-0.0006304516726106726,-0.0005264051796118651,-0.0004242101682439285,-0.0003574500634323772,-0.00018050200294612937
2695.0,173.0,639.0,6.200000030423873,69.98999876825562,4.248352376461533,5.25001956294357,17.999999785021046,-3.5768972006522404e-08,0.0024917511810958995,-0.03882411792514209,-0.03932123112153913,-0.03910168103489882,-0.03940810710488605,-0.03873309840087372,-0.038926814783866615,-0.03888656577474716,-0.039457977545689055,-0.03904839851508529,-0.040134324650972934,-0.04030117050775794,-0.04018036125948203,-0.040480758235899174,-0.04038461910986634,-0.03972706462389135,-0.038915218170900025,-0.03957206350168555,-0.038698666964886205,-0.0404445790475905,-0.04044952344374514,-0.03967676166052551,-0.04633588724644135,-0.04855331835702611,-0.04656238595789882,-0.04819148174916771,-0.050680994204008394,-0.053531448464471984,-0.05617239831596791,-0.0672703720622516,-0.07492040928863088,-0.07962633104864442,-0.08411084410161168,-0.08806775721111892,-0.0934159565237148,-0.10298979348332793,-0.09616536599079419,-0.082861166744736,-0.08985781307901115,-0.10103345546103193,-0.11278588206524345,-0.12317311793109434,-0.10458420077443116,-0.10138045014510418,-0.11538715632942538,-0.11970209061274274,-0.09485833324617819,-0.1029339974008376,-0.10009604399015187,-0.09372938997603313,-0.10042924016871312,-0.10186385351149777,-0.10467087777019017,-0.10100975480413554,-0.09790757674746343,-0.08866780808469013,-0.08473728333479484,-0.09176225544741694,-0.10036981280942209,-0.08723814580937926,-0.07128183338853751,-0.07294366791127711,-0.07799249820035001,-0.07766574756969455,-0.06591320883491456,-0.06442982519178707,-0.058555861215580304,-0.058948734291493644,-0.06418095779273068,-0.06493152195193326,-0.0685299374687116,-0.07457817200133138,-0.07349036014948476,-0.06681510704651766,-0.0553356984628962,-0.042896487789894834,-0.03728778968778907,-0.033512314714387405,-0.03184131134411789,-0.02651991284553886,-0.03049499583046342,-0.029405310541553136,-0.030679609508425965,-0.030015348630825216,-0.027899279784542253,-0.024732911639436805,-0.02701504613771363,-0.026961029583574297,-0.02860415567057724,-0.029452416772805128,-0.027871234311317883,-0.026197395072951712,-0.024727732428602118,-0.02086416760778948,-0.022349899771856252,-0.022675218188951265,-0.02060623713705092,-0.020879431739977174,-0.021052760306493487,-0.021005792791244465,-0.01964540740965024,-0.016645632785383595,-0.013594565813588417,-0.01132232921301964,-0.010181050042348504,-0.008815849331305114,-0.006239539309338561,-0.004810311336986576,-0.003514328437310528,-0.002673564924481242,-0.002053226128863492,-0.0007208606693127312
2720.0,173.0,664.0,6.200000030423873,61.900002117510425,4.125520182693342,6.019711810623248,17.999999785021046,-3.5768972006522404e-08,0.0016573592718007975,-0.054779797889120324,-0.05463864205623627,-0.054373160882719776,-0.054368047114219185,-0.05501647283074511,-0.055130935882742156,-0.05493477618870527,-0.05469098113769004,-0.054946459714720515,-0.05560533823161328,-0.05538759779175006,-0.055089162244021495,-0.055143070234673054,-0.055269041077920036,-0.0554696272286604,-0.05530309952669477,-0.05577382505850322,-0.05633262646609169,-0.05497276032683432,-0.05424392748705621,-0.05593371447329134,-0.05766016307545829,-0.058799371851206685,-0.05867760631843876,-0.0604299451253354,-0.06685964850544958,-0.07056602127821159,-0.07315904260841154,-0.06926163332561407,-0.0732152302170501,-0.07556368400624446,-0.07943310669337529,-0.07828612094637445,-0.06887778845046987,-0.08184199220173291,-0.09070943355384083,-0.10225686556848433,-0.10071299375634603,-0.09953265256683172,-0.12309761798251546,-0.12452686456994796,-0.12150808248463785,-0.10532027509764401,-0.09364099739371484,-0.08999913397276987,-0.10364238353225523,-0.11843343975137177,-0.12623753377651523,-0.13375440275088826,-0.152138668333686,-0.176850952587763,-0.15668262349604206,-0.1303615489496438,-0.13048836723234095,-0.1331500929286364,-0.1246397060311706,-0.1138152713291046,-0.133640156621638,-0.1318320654463906,-0.10123953502776703,-0.10481710119370773,-0.12303724765429037,-0.12524786146969852,-0.09183670891316086,-0.07697978594010806,-0.0747844188256045,-0.08679772592958279,-0.09449062925586307,-0.08647808106379196,-0.09145259021154092,-0.07808906640313472,-0.06887835147141019,-0.06733337419761927,-0.05719325225171794,-0.04972864908852289,-0.04484395863064974,-0.04348105499707042,-0.039920792084688496,-0.035669699937973996,-0.03797384998013906,-0.037544103575521105,-0.040372244606218376,-0.040108689434256196,-0.030442094624861752,-0.026040388979940182,-0.025543804693432093,-0.024087349375509493,-0.021472680585797585,-0.021873357205722067,-0.021914066240454288,-0.020773815998599003,-0.021875356855609474,-0.020001214580720107,-0.020709740676379557,-0.021300122656963807,-0.017777143608392564,-0.017611653133009636,-0.016996646556458547,-0.016637981900025075,-0.017353509855939364,-0.0160171177042585,-0.013694727162260941,-0.011404288035302829,-0.009944769226692421,-0.009192949782683367,-0.006659787583137933,-0.005201684926502823,-0.003806067969314328,-0.002806277484524687,-0.0021320567609564257,-0.0006966454952514442
